name,continent_name,city,country
"Lemon Tree Premier, Ulsoor Lake, Bengaluru",Asia,Bengaluru,India
Howard Johnson by Wyndham Bengaluru Hebbal,Asia,Bengaluru,India
Radisson Bengaluru City Center,Asia,Bengaluru,India
The Windflower Prakruthi Bangalore,Asia,Bengaluru,India
The Chancery Pavilion,Asia,Bengaluru,India
Clarks Exotica Convention Resort & Spa,Asia,Bengaluru,India
Casa Cottage,Asia,Bengaluru,India
The Chancery,Asia,Bengaluru,India
Sponsored      InterContinental Hanoi Landmark72,Asia,Hanoi,Vietnam
La Siesta Premium Hang Be,Asia,Hanoi,Vietnam
Hanoi La Siesta Hotel & Spa,Asia,Hanoi,Vietnam
The Oriental Jade Hotel,Asia,Hanoi,Vietnam
La Sinfonia del Rey Hotel & Spa,Asia,Hanoi,Vietnam
Hanoi La Siesta Diamond Hotel & Spa,Asia,Hanoi,Vietnam
Sponsored      Sheraton Hanoi Hotel,Asia,Hanoi,Vietnam
Hanoi Emerald Waters Hotel & Spa,Asia,Hanoi,Vietnam
Golden Sun Suites Hotel,Asia,Hanoi,Vietnam
Serene Boutique Hotel & Spa,Asia,Hanoi,Vietnam
Hanoi E Central Hotel,Asia,Hanoi,Vietnam
JM Marvel Hotel & Spa,Asia,Hanoi,Vietnam
Hanoi Media Hotel & Spa,Asia,Hanoi,Vietnam
Acoustic Hotel & Spa,Asia,Hanoi,Vietnam
Hanoi Brilliant Hotel & Spa,Asia,Hanoi,Vietnam
May Flower Hotel,Asia,Hanoi,Vietnam
Lavender Central Hotel,Asia,Hanoi,Vietnam
Hanoi La Selva Hotel,Asia,Hanoi,Vietnam
InterContinental Hanoi Westlake,Asia,Hanoi,Vietnam
Lotte Hotel Hanoi,Asia,Hanoi,Vietnam
Sofitel Legend Metropole Hanoi,Asia,Hanoi,Vietnam
Dal Vostro Hotel & Spa,Asia,Hanoi,Vietnam
Hilton Hanoi Opera,Asia,Hanoi,Vietnam
Hanoi 3B Premier Hotel,Asia,Hanoi,Vietnam
Babylon Premium Hotel & Spa,Asia,Hanoi,Vietnam
Anatole Hotel Hanoi,Asia,Hanoi,Vietnam
Pan Pacific Hanoi,Asia,Hanoi,Vietnam
The Hanoi Club Hotel & Residences,Asia,Hanoi,Vietnam
Melia BaVi Mountain Retreat,Asia,Hanoi,Vietnam
Sahul Hotel,Asia,Hanoi,Vietnam
Hanoi Daewoo Hotel,Asia,Hanoi,Vietnam
Somerset Hoa Binh,Asia,Hanoi,Vietnam
Eastin Tan Hotel Chiang Mai,Asia,Chiang Mai,Thailand
U Chiang Mai,Asia,Chiang Mai,Thailand
"Khum Phaya Resort & Spa, Centara Boutique Collection",Asia,Chiang Mai,Thailand
Cmor Hotel Chiang Mai by Andacura,Asia,Chiang Mai,Thailand
"Kantary Hills, Chiang Mai",Asia,Chiang Mai,Thailand
Siripanna Villa Resort and Spa Chiang Mai,Asia,Chiang Mai,Thailand
Kokotel Chiang Mai Nimman,Asia,Chiang Mai,Thailand
Amora Resort Tapae Chiangmai,Asia,Chiang Mai,Thailand
Chantra Khiri Chalet,Asia,Chiang Mai,Thailand
At Pingnakorn Hotel Chiangmai,Asia,Chiang Mai,Thailand
Get Zleep Premium Budget Hotel,Asia,Chiang Mai,Thailand
U Nimman Chiang Mai,Asia,Chiang Mai,Thailand
"Shangri-La Hotel, Chiang Mai",Asia,Chiang Mai,Thailand
Phra Singh Village,Asia,Chiang Mai,Thailand
DusitD2 Chiang Mai,Asia,Chiang Mai,Thailand
El Barrio Lanna Hotel,Asia,Chiang Mai,Thailand
Furama Chiang Mai,Asia,Chiang Mai,Thailand
ISTY Hotel,Asia,Chiang Mai,Thailand
Away Chiang Mai Thapae Resort – A Vegan Retreat,Asia,Chiang Mai,Thailand
Art Mai Gallery Hotel,Asia,Chiang Mai,Thailand
BED Phrasingh Adults Only,Asia,Chiang Mai,Thailand
Royal Panerai Hotel Chiangmai,Asia,Chiang Mai,Thailand
Nap in Chiangmai,Asia,Chiang Mai,Thailand
Imm Hotel Thaphae Chiang Mai,Asia,Chiang Mai,Thailand
Lanna Dusita Riverside Boutique Resort,Asia,Chiang Mai,Thailand
Duangtawan Hotel Chiang Mai,Asia,Chiang Mai,Thailand
Rainforest Chiangmai Hotel,Asia,Chiang Mai,Thailand
Lotus Hotel Pang Suan Kaew,Asia,Chiang Mai,Thailand
Mayflower Grande Hotel,Asia,Chiang Mai,Thailand
B2 Thippanate,Asia,Chiang Mai,Thailand
Conrad Xiamen,Asia,Xiamen,China
Hotel Nikko Xiamen,Asia,Xiamen,China
Langham Place Xiamen,Asia,Xiamen,China
Pan Pacific Xiamen,Asia,Xiamen,China
Marco Polo Xiamen,Asia,Xiamen,China
HUALUXE Xiamen Haicang - IHG,Asia,Xiamen,China
"Joyze Hotel Xiamen, Curio Collection by Hilton",Asia,Xiamen,China
Hilton Xiamen,Asia,Xiamen,China
InterContinental Xiamen,Asia,Xiamen,China
Hyatt Regency Xiamen Wuyuanwan,Asia,Xiamen,China
Holiday Inn Express Xiamen City Center,Asia,Xiamen,China
Pullman Xiamen Powerlong,Asia,Xiamen,China
Millennium Harbourview Hotel Xiamen,Asia,Xiamen,China
Hotel Indigo Xiamen Harbour,Asia,Xiamen,China
DoubleTree by Hilton Hotel Xiamen - Wuyuan Bay,Asia,Xiamen,China
Jingmin Central Hotel,Asia,Xiamen,China
Swiss Grand Xiamen,Asia,Xiamen,China
Xiamen Marriott Hotel & Conference Centre,Asia,Xiamen,China
"Shangri-La Hotel, Xiamen",Asia,Xiamen,China
Seaview Resort,Asia,Xiamen,China
Wyndham Grand Plaza Royale Yuzhou Xiamen,Asia,Xiamen,China
International Conference Hotel Xiamen,Asia,Xiamen,China
Holiday Inn Express Xiamen Airport Zone,Asia,Xiamen,China
International Seaside Hotel,Asia,Xiamen,China
Le Meridien Xiamen,Asia,Xiamen,China
The Westin Xiamen,Asia,Xiamen,China
Lohkah Hotel & Spa,Asia,Xiamen,China
C&D Hotel Xiamen,Asia,Xiamen,China
Wanda Realm Xiamen North Bay,Asia,Xiamen,China
Kempinski Hotel Xiamen,Asia,Xiamen,China
Shilla Stay Gwanghwamun,Asia,Seoul,South Korea
Shilla Stay Samsung,Asia,Seoul,South Korea
Shilla Stay Guro,Asia,Seoul,South Korea
Nine Tree Premier Hotel Myeongdong II,Asia,Seoul,South Korea
Hotel PJ Myeongdong,Asia,Seoul,South Korea
Shilla Stay Seodaemun,Asia,Seoul,South Korea
Tmark Grand Hotel Myeongdong,Asia,Seoul,South Korea
Shilla Stay Mapo,Asia,Seoul,South Korea
Arirang Hill Hotel Dongdaemun,Asia,Seoul,South Korea
Nine Tree Premier Hotel Insadong,Asia,Seoul,South Korea
Grand Hyatt Seoul Hotel,Asia,Seoul,South Korea
Shilla Stay Seocho,Asia,Seoul,South Korea
L'Escape Hotel,Asia,Seoul,South Korea
Shilla Stay Yeoksam,Asia,Seoul,South Korea
Ocloud Hotel,Asia,Seoul,South Korea
Ramada Seoul Sindorim Hotel,Asia,Seoul,South Korea
Seoul Olympic Parktel,Asia,Seoul,South Korea
Fairfield by Marriott Seoul,Asia,Seoul,South Korea
L7 Gangnam,Asia,Seoul,South Korea
Hotel Skypark Kingstown Dongdaemun,Asia,Seoul,South Korea
Ramada Encore Seoul Magok,Asia,Seoul,South Korea
Orakai Insadong Suites,Asia,Seoul,South Korea
Orakai Daehakro Hotel,Asia,Seoul,South Korea
Best Western Premier Seoul Garden Hotel,Asia,Seoul,South Korea
Hotel Riviera,Asia,Seoul,South Korea
Hotel Prima Seoul,Asia,Seoul,South Korea
Boree Hotel,Asia,Seoul,South Korea
Urban Place Gangnam Station,Asia,Seoul,South Korea
Ramada Seoul,Asia,Seoul,South Korea
Signiel Seoul,Asia,Seoul,South Korea
Sponsored      W Suzhou,Asia,Suzhou,China
Tonino Lamborghini Hotel Suzhou,Asia,Suzhou,China
Renaissance Suzhou Wujiang Hotel,Asia,Suzhou,China
Hotel Nikko Suzhou,Asia,Suzhou,China
InterContinental Suzhou,Asia,Suzhou,China
Crowne Plaza Hotel Suzhou,Asia,Suzhou,China
Sponsored      Suzhou Marriott Hotel,Asia,Suzhou,China
Holiday Inn Suzhou Huirong Plaza,Asia,Suzhou,China
Wyndham Garden Suzhou,Asia,Suzhou,China
Holiday Inn Express Suzhou Industrial Park,Asia,Suzhou,China
PACE HOTEL Suzhou Renmin Branch,Asia,Suzhou,China
Oakwood Hotel & Residence Suzhou,Asia,Suzhou,China
Renaissance Suzhou Taihu Lake Hotel,Asia,Suzhou,China
Holiday Inn Express Suzhou New District,Asia,Suzhou,China
Shangri-La Hotel Suzhou,Asia,Suzhou,China
"Shangri-La Hotel, Suzhou Yuanqu",Asia,Suzhou,China
Kempinski Hotel Suzhou,Asia,Suzhou,China
"Le Meridien Suzhou, Suzhou Bay",Asia,Suzhou,China
Courtyard by Marriott Suzhou,Asia,Suzhou,China
Renaissance Suzhou Hotel,Asia,Suzhou,China
W Suzhou,Asia,Suzhou,China
Jinji Lake Grand Hotel,Asia,Suzhou,China
Doubletree By Hilton Suzhou Wujiang,Asia,Suzhou,China
Suzhou Marriott Hotel,Asia,Suzhou,China
Pan Pacific Suzhou,Asia,Suzhou,China
Worldhotel Grand Dushulake Suzhou,Asia,Suzhou,China
Garden Hotel Suzhou,Asia,Suzhou,China
Hotel Soul Suzhou,Asia,Suzhou,China
Hilton Suzhou,Asia,Suzhou,China
Hyatt Regency Suzhou,Asia,Suzhou,China
Four Points by Sheraton Suzhou,Asia,Suzhou,China
Wyndham Suzhou Fenhu,Asia,Suzhou,China
"Shangri-La Hotel, Qingdao",Asia,Qingdao,China
Wanda Realm Hotel Qingdao Movie Metropolis,Asia,Qingdao,China
Four Points by Sheraton Qingdao Chengyang,Asia,Qingdao,China
Holiday Inn Qingdao Parkview,Asia,Qingdao,China
Le Meridien Qingdao West Coast Resort,Asia,Qingdao,China
The Westin Qingdao,Asia,Qingdao,China
Sheraton Qingdao Licang Hotel,Asia,Qingdao,China
"Four Points by Sheraton Qingdao, West Coast",Asia,Qingdao,China
Holiday Inn Qingdao City Centre,Asia,Qingdao,China
Le Meridien Qingdao,Asia,Qingdao,China
Himalayas Qingdao Hotel,Asia,Qingdao,China
Hilton Qingdao Golden Beach,Asia,Qingdao,China
Hyatt Regency Qingdao,Asia,Qingdao,China
New Century Hotel,Asia,Qingdao,China
Crowne Plaza Qingdao,Asia,Qingdao,China
Grand Regency Hotel,Asia,Qingdao,China
Housing International Hotel,Asia,Qingdao,China
Huiquan Dynasty Hotel,Asia,Qingdao,China
Jinjiang Inn (Qingdao Hangzhou Road),Asia,Qingdao,China
Holiday Inn Qingdao Expo,Asia,Qingdao,China
Crowne Plaza Qingdao Ocean Spring Resort,Asia,Qingdao,China
InterContinental Qingdao,Asia,Qingdao,China
Wyndham Grand Qingdao,Asia,Qingdao,China
Wyndham Qingdao,Asia,Qingdao,China
Holiday Inn Express Qingdao West Coast,Asia,Qingdao,China
Crowne Plaza Qingdao Oriental Movie Metropolis,Asia,Qingdao,China
Seaview Garden Hotel,Asia,Qingdao,China
Holiday Inn Express Qingdao Chengyang Central,Asia,Qingdao,China
Grand Madison Qingdao Harbour-View Central,Asia,Qingdao,China
China Community Art And Culture,Asia,Qingdao,China
Bestay Hotel Express Nanjing Xinjiekou,Asia,Nanjing,China
Jinling Hotel Nanjing,Asia,Nanjing,China
Sofitel Nanjing Galaxy Suning,Asia,Nanjing,China
Holiday Inn Nanjing Aqua City,Asia,Nanjing,China
Holiday Inn & Suites Nanjing Qinhuai South,Asia,Nanjing,China
Holiday Inn Nanjing Harbour,Asia,Nanjing,China
Hilton Nanjing Riverside,Asia,Nanjing,China
Novotel Nanjing Central Hotel,Asia,Nanjing,China
Hilton Nanjing,Asia,Nanjing,China
Golden Eagle Summit Hotel,Asia,Nanjing,China
Shangri-la Hotel Nanjing,Asia,Nanjing,China
Kempinski Hotel Nanjing,Asia,Nanjing,China
Holiday Inn Nanjing Qinhuai South,Asia,Nanjing,China
Pullman Nanjing Lukou Airport,Asia,Nanjing,China
Jumeirah Nanjing,Asia,Nanjing,China
InterContinental Nanjing,Asia,Nanjing,China
"The Ritz-Carlton, Nanjing",Asia,Nanjing,China
Marriott Nanjing South Hotel,Asia,Nanjing,China
Swisstouches Hotel Nanjing,Asia,Nanjing,China
Sofitel Nanjing Zhongshan Golf Resort,Asia,Nanjing,China
Novotel Nanjing East Suning,Asia,Nanjing,China
Jinying International Hotel,Asia,Nanjing,China
The Grand Mansion A Luxury Collection Hotel Nanjing,Asia,Nanjing,China
Fairmont Nanjing,Asia,Nanjing,China
The Westin Nanjing,Asia,Nanjing,China
Renaissance Nanjing Olympic Centre Hotel,Asia,Nanjing,China
HUALUXE Nanjing Yangtze River,Asia,Nanjing,China
Xuzhuang Suning Yayue Hotel,Asia,Nanjing,China
Wanda Realm Nanjing,Asia,Nanjing,China
Lakeview Xuanwu Hotel,Asia,Nanjing,China
Amari Pattaya,Asia,Pattaya,Thailand
B2 South Pattaya,Asia,Pattaya,Thailand
Centara Grand Mirage Beach Resort Pattaya,Asia,Pattaya,Thailand
Siam@Siam Design Hotel Pattaya,Asia,Pattaya,Thailand
U Jomtien Pattaya,Asia,Pattaya,Thailand
Mytt Beach Hotel,Asia,Pattaya,Thailand
Centra by Centara Maris Resort Jomtien,Asia,Pattaya,Thailand
Golden Tulip Pattaya Beach Resort,Asia,Pattaya,Thailand
Pullman Pattaya Hotel G,Asia,Pattaya,Thailand
Dusit Thani Pattaya,Asia,Pattaya,Thailand
Cape Dara Resort,Asia,Pattaya,Thailand
Altera Hotel and Residence,Asia,Pattaya,Thailand
Veranda Resort Pattaya Na Jomtien - MGallery,Asia,Pattaya,Thailand
Adelphi Pattaya,Asia,Pattaya,Thailand
Hard Rock Hotel Pattaya,Asia,Pattaya,Thailand
Centara Pattaya Hotel,Asia,Pattaya,Thailand
Grande Centre Point Pattaya,Asia,Pattaya,Thailand
Ibis Pattaya,Asia,Pattaya,Thailand
Centre Point Hotel Pattaya,Asia,Pattaya,Thailand
Acqua Hotel,Asia,Pattaya,Thailand
Centara Azure Hotel Pattaya,Asia,Pattaya,Thailand
Page 10 Hotel,Asia,Pattaya,Thailand
Garden Sea View Resort,Asia,Pattaya,Thailand
The Zign Hotel,Asia,Pattaya,Thailand
COSI Pattaya Wong Amat Beach,Asia,Pattaya,Thailand
Beston Pattaya,Asia,Pattaya,Thailand
The Grass Serviced Suites,Asia,Pattaya,Thailand
Bella Villa Metro,Asia,Pattaya,Thailand
Areca Lodge,Asia,Pattaya,Thailand
"D Varee Jomtien Beach, Pattaya",Asia,Pattaya,Thailand
Crowne Plaza Resort Sanya Bay,Asia,Sanya,China
DoubleTree Resort by Hilton Sanya Haitang Bay,Asia,Sanya,China
Holiday Inn Resort Sanya Bay,Asia,Sanya,China
InterContinental Sanya Haitang Bay Resort,Asia,Sanya,China
InterContinental Sanya Resort,Asia,Sanya,China
Crowne Plaza Sanya Haitang Bay Resort,Asia,Sanya,China
Sofitel Sanya Leeman Resort,Asia,Sanya,China
Pullman Sanya Yalong Bay Villas & Resort,Asia,Sanya,China
Atlantis Sanya,Asia,Sanya,China
Howard Johnson Resort Sanya Bay,Asia,Sanya,China
Yalong Bay Villas & Spa,Asia,Sanya,China
MGM Grand Sanya,Asia,Sanya,China
Resort Golden Palm,Asia,Sanya,China
Hilton Sanya Yalong Bay Resort & Spa,Asia,Sanya,China
Oakwood Apartments Sanya,Asia,Sanya,China
Le Parker International Hotel,Asia,Sanya,China
Conrad Sanya Haitang Bay,Asia,Sanya,China
Pullman Oceanview Sanya Bay Resort & Spa,Asia,Sanya,China
The Sanya EDITION,Asia,Sanya,China
Shangri-La's Sanya Resort & Spa Hainan,Asia,Sanya,China
The St. Regis Sanya Yalong Bay Resort,Asia,Sanya,China
Banyan Tree Sanya,Asia,Sanya,China
"The Ritz-Carlton Sanya, Yalong Bay",Asia,Sanya,China
Park Hyatt Sanya Sunny Bay Resort,Asia,Sanya,China
"1 Hotel Haitang Bay, Sanya",Asia,Sanya,China
Club Med Sanya - China,Asia,Sanya,China
JW Marriott Hotel Sanya Dadonghai Bay,Asia,Sanya,China
"The Shanhaitian Resort Sanya, Autograph Collection (by Marriott International)",Asia,Sanya,China
Primus Hotel Sanya Pleasant Bay,Asia,Sanya,China
Sanya Ocean Sonic Banling Hotspring Resort,Asia,Sanya,China
Hotel Indigo Dali Erhai,Asia,Dali,China
Hilton Dali Resort & SPA,Asia,Dali,China
The Linden Centre,Asia,Dali,China
Sky Valley Heritage Boutique Hotel,Asia,Dali,China
Villa Verde,Asia,Dali,China
Dali Garden Bed&Breakfast,Asia,Dali,China
Dali Old Courtyard Boutique Inn,Asia,Dali,China
Gantong Zhongheju Inn,Asia,Dali,China
The Orchard Suites,Asia,Dali,China
The Lily Pad Inn,Asia,Dali,China
The Jade Emu International Guesthouse,Asia,Dali,China
The Dali Commune,Asia,Dali,China
Dali Five Elements Hostel,Asia,Dali,China
Dragonfly Guest House,Asia,Dali,China
Jim's Tibetan Hotel,Asia,Dali,China
Wamaoyun Haijingtingyuan Hostel,Asia,Dali,China
Yinfeng Hotel,Asia,Dali,China
Landscape Hotel,Asia,Dali,China
Gurong Hotel,Asia,Dali,China
MTB Theme Inn,Asia,Dali,China
Yunxi Boutique Hotel,Asia,Dali,China
Liujin Suiyue Boutique Inn,Asia,Dali,China
Xiangyue Dali Hotel,Asia,Dali,China
Little Rice Boutique Inn,Asia,Dali,China
Dali Book Inn,Asia,Dali,China
Hidden Garden Dali,Asia,Dali,China
The One Resort Dali,Asia,Dali,China
Manwan Hotel,Asia,Dali,China
Floral Hotel Harmonious Dream,Asia,Dali,China
Dali Palace Hotel,Asia,Dali,China
Terracotta Hotel & Resort,Asia,Da Lat,Vietnam
Du Parc Hotel Dalat,Asia,Da Lat,Vietnam
Tulip Hotel,Asia,Da Lat,Vietnam
Sai Gon -  Da Lat,Asia,Da Lat,Vietnam
Terrasse des Roses,Asia,Da Lat,Vietnam
Ladalat Hotel,Asia,Da Lat,Vietnam
Crazy House,Asia,Da Lat,Vietnam
Hong Mon Villa,Asia,Da Lat,Vietnam
Dalat Train Villa,Asia,Da Lat,Vietnam
Sammy Dalat Hotel,Asia,Da Lat,Vietnam
Roy Dala Hotel,Asia,Da Lat,Vietnam
The Grace Hotel,Asia,Da Lat,Vietnam
Ngoc Phat Hotel,Asia,Da Lat,Vietnam
Hana Dalat Hotel,Asia,Da Lat,Vietnam
Giai Dieu Melody Hotel,Asia,Da Lat,Vietnam
Dalat De Charme Village,Asia,Da Lat,Vietnam
Nam Xuan Premium Hotel,Asia,Da Lat,Vietnam
Marguerite Hotel,Asia,Da Lat,Vietnam
Dalat Boutique Hotel,Asia,Da Lat,Vietnam
ZEN Valley Dalat,Asia,Da Lat,Vietnam
TTC Hotel - Dalat,Asia,Da Lat,Vietnam
Canary Dalat Hotel,Asia,Da Lat,Vietnam
The Lake House Dalat,Asia,Da Lat,Vietnam
The Luxe Hotel,Asia,Da Lat,Vietnam
Muong Thanh Holiday Dalat Hotel,Asia,Da Lat,Vietnam
Saphir Dalat Hotel,Asia,Da Lat,Vietnam
Minh Chien Hotel,Asia,Da Lat,Vietnam
Len's Hotel,Asia,Da Lat,Vietnam
My Hy Hotel,Asia,Da Lat,Vietnam
Friendly House,Asia,Da Lat,Vietnam
Sponsored      Shibuya Stream Excel Hotel Tokyu,Asia,Tokyo,Japan
Hotel Metropolitan Tokyo Ikebukuro,Asia,Tokyo,Japan
The Royal Park Hotel Tokyo Haneda,Asia,Tokyo,Japan
Hotel JAL City Haneda Tokyo,Asia,Tokyo,Japan
Mitsui Garden Hotel Jingugaien Tokyo Premier,Asia,Tokyo,Japan
Imperial Hotel Tokyo,Asia,Tokyo,Japan
Sponsored      Sakura Hotel Nippori,Asia,Tokyo,Japan
Haneda Excel Hotel Tokyu,Asia,Tokyo,Japan
Far East Village Hotel Ariake Tokyo,Asia,Tokyo,Japan
JR Kyushu Hotel Blossom Shinjuku,Asia,Tokyo,Japan
Mitsui Garden Hotel Ginza Premier,Asia,Tokyo,Japan
Sotetsu Grand Fresa Tokyo-Bay Ariake,Asia,Tokyo,Japan
Hundred Stay Tokyo Shinjuku,Asia,Tokyo,Japan
ONSEN RYOKAN YUEN SHINJUKU,Asia,Tokyo,Japan
Super Hotel Premier Tokyo Station Yaesu Chuo-guchi,Asia,Tokyo,Japan
Shibuya Excel Hotel Tokyu,Asia,Tokyo,Japan
Shinjuku Washington Hotel Annex,Asia,Tokyo,Japan
karaksa hotel TOKYO STATION,Asia,Tokyo,Japan
The Prince Park Tower Tokyo,Asia,Tokyo,Japan
Tokyo Bay Ariake Washington Hotel,Asia,Tokyo,Japan
Hotel Sunroute Plaza Shinjuku,Asia,Tokyo,Japan
Hotel Gracery Shinjuku,Asia,Tokyo,Japan
Hotel Vista Premio Tokyo Akasaka,Asia,Tokyo,Japan
Sotetsu Fresa Inn Ginza-Nanachome,Asia,Tokyo,Japan
sequence MIYASHITA PARK,Asia,Tokyo,Japan
Super Hotel Lohas Ikebukuro-Eki Kitaguchi,Asia,Tokyo,Japan
Mitsui Garden Hotel Gotanda,Asia,Tokyo,Japan
Sotetsu Fresa Inn Higashi Shinjuku,Asia,Tokyo,Japan
Daiwa Roynet Hotel Tokyo Ariake,Asia,Tokyo,Japan
THE BLOSSOM HIBIYA,Asia,Tokyo,Japan
Shinagawa Prince Hotel,Asia,Tokyo,Japan
OYO 43947 Tsukiji Business Hotel Ban,Asia,Tokyo,Japan
Sponsored      Marriott Jeju Shinhwa World Hotels & Resorts,Asia,Jeju Island,South Korea
The Shilla Jeju,Asia,Jeju Island,South Korea
Hidden Cliff Hotel & Nature,Asia,Jeju Island,South Korea
Haevichi Hotel & Resort Jeju,Asia,Jeju Island,South Korea
Playce Camp Jeju,Asia,Jeju Island,South Korea
Booyoung Jeju Hotel & Resort,Asia,Jeju Island,South Korea
Sponsored      WE Hotel Jeju,Asia,Jeju Island,South Korea
UTop Ubless Hotel Jeju,Asia,Jeju Island,South Korea
Co-op City Hotel Seongsan,Asia,Jeju Island,South Korea
M Stay Hotel Jeju,Asia,Jeju Island,South Korea
Grabel Hotel,Asia,Jeju Island,South Korea
Jeju Central City Hotel,Asia,Jeju Island,South Korea
Shinhwa Jeju Shinhwa World Hotels & Resorts,Asia,Jeju Island,South Korea
Landing Jeju Shinhwa World Hotels & Resorts,Asia,Jeju Island,South Korea
Hotel Whistle Lark,Asia,Jeju Island,South Korea
Best Western Jeju Hotel,Asia,Jeju Island,South Korea
Maison Glad Jeju,Asia,Jeju Island,South Korea
Ramada Jeju City Hall,Asia,Jeju Island,South Korea
Hotel Regentmarine Jeju,Asia,Jeju Island,South Korea
Ramada Plaza Jeju,Asia,Jeju Island,South Korea
Shilla Stay Jeju,Asia,Jeju Island,South Korea
Hotel Kenny Story Jeju,Asia,Jeju Island,South Korea
The First 70,Asia,Jeju Island,South Korea
Jeju Ocean Palace Hotel,Asia,Jeju Island,South Korea
Ocean Suites Hotel Jeju,Asia,Jeju Island,South Korea
Golden Tulip Jeju Seongsan Hotel,Asia,Jeju Island,South Korea
The Artstay - Jeju Hamdeok,Asia,Jeju Island,South Korea
Kenny Story Inn Seogwipo,Asia,Jeju Island,South Korea
Jeju Oriental Hotel & Casino,Asia,Jeju Island,South Korea
Ramada Jeju Hamdeok,Asia,Jeju Island,South Korea
Sallys Jeju Hotel,Asia,Jeju Island,South Korea
Dyne Oceano Hotel,Asia,Jeju Island,South Korea
"Trident, Nariman Point",Asia,Mumbai,India
Sofitel Mumbai BKC,Asia,Mumbai,India
"Trident, Bandra Kurla, Mumbai",Asia,Mumbai,India
President - IHCL SeleQtions,Asia,Mumbai,India
Grand Hyatt Mumbai Hotel & Residences,Asia,Mumbai,India
The Taj Mahal Palace,Asia,Mumbai,India
The Resort,Asia,Mumbai,India
The Leela Mumbai,Asia,Mumbai,India
Hotel Kohinoor Continental,Asia,Mumbai,India
Novotel Mumbai Juhu Beach,Asia,Mumbai,India
The Regale by Tunga,Asia,Mumbai,India
Niranta Airport Transit Hotel & Lounge,Asia,Mumbai,India
ibis Mumbai Airport - An AccorHotels Brand,Asia,Mumbai,India
The Oriental Residency,Asia,Mumbai,India
HOTEL PARLE INTERNATIONAL,Asia,Mumbai,India
Lemon Tree Premier-Mumbai International Airport,Asia,Mumbai,India
"Taj Lands End, Mumbai",Asia,Mumbai,India
"Taj Mahal Tower, Mumbai",Asia,Mumbai,India
The St. Regis Mumbai,Asia,Mumbai,India
JW Marriott Mumbai Juhu,Asia,Mumbai,India
Hilton Mumbai International Airport,Asia,Mumbai,India
Sahara Star Hotel,Asia,Mumbai,India
Radisson Mumbai Goregaon,Asia,Mumbai,India
Hotel Oriental Aster,Asia,Mumbai,India
Four Seasons Hotel Mumbai,Asia,Mumbai,India
Waterstones Hotel,Asia,Mumbai,India
Ginger Mumbai Andheri East,Asia,Mumbai,India
"Sun-n-Sand Hotel, Mumbai",Asia,Mumbai,India
Hotel Kohinoor Elite,Asia,Mumbai,India
"Ramee Guestline Hotel, Juhu",Asia,Mumbai,India
Sponsored      Sheraton Senggigi Beach Resort,Asia,Lombok,Indonesia
PinkCoco Gili Air,Asia,Lombok,Indonesia
Golden Palace Hotel Lombok,Asia,Lombok,Indonesia
Lombok Astoria Hotel,Asia,Lombok,Indonesia
Qunci Villas Hotel,Asia,Lombok,Indonesia
Pool Villa Club Senggigi Beach Lombok,Asia,Lombok,Indonesia
Sponsored      Jambuluwuk Oceano Resort,Asia,Lombok,Indonesia
Holiday Resort Lombok,Asia,Lombok,Indonesia
Puri Mas Boutique Resort & Spa,Asia,Lombok,Indonesia
Montana Premier Senggigi,Asia,Lombok,Indonesia
Mahamaya Gili Meno,Asia,Lombok,Indonesia
Hotel Santika Mataram Lombok,Asia,Lombok,Indonesia
Jali Resort,Asia,Lombok,Indonesia
Sunsethouse Lombok,Asia,Lombok,Indonesia
Melati Resort & Hotel,Asia,Lombok,Indonesia
Kuno Villas,Asia,Lombok,Indonesia
M Hotel,Asia,Lombok,Indonesia
Katamaran Hotel & Resort,Asia,Lombok,Indonesia
Kila Senggigi Beach Lombok,Asia,Lombok,Indonesia
Pondok Santi Estate,Asia,Lombok,Indonesia
Hotel Tugu Lombok,Asia,Lombok,Indonesia
Aston Inn Mataram,Asia,Lombok,Indonesia
favehotel Langko Mataram,Asia,Lombok,Indonesia
Jeeva Klui Resort,Asia,Lombok,Indonesia
Svarga Resort Lombok,Asia,Lombok,Indonesia
Lombok Plaza Hotel & Convention,Asia,Lombok,Indonesia
Alam Mimpi Boutique Hotel,Asia,Lombok,Indonesia
Ko-Ko-Mo Resort,Asia,Lombok,Indonesia
Hotel Vila Ombak,Asia,Lombok,Indonesia
Karma Reef,Asia,Lombok,Indonesia
Jambuluwuk Oceano Resort,Asia,Lombok,Indonesia
Hotel Lumi Gili Trawangan,Asia,Lombok,Indonesia
GreenPark Chennai,Asia,Chennai (Madras),India
"ITC Grand Chola, Chennai - a Luxury Collection Hotel",Asia,Chennai (Madras),India
